Анализы на ВПЧ: почему мужчинам не нужно их сдавать? Это один из самых частых вопросов к нашему вчерашнему посту об анализах на половые инфекции. Там мы рассказали, что искать вирус папилломы человека (ВПЧ) имеет смысл только девушкам. И то в рамках скрининга на рак шейки матки по назначению врача. Рутинный поиск ВПЧ у мужчин не рекомендуют профильные медицинские организации. Зато такую услугу очень любят рекомендовать клиники и лаборатории, которые на этом зарабатывают ?? ? Не существует надежного метода диагностики ВПЧ у мужчин  У женщин мазок для диагностики берут из определенной зоны на шейке матки, где как раз часто живет ВПЧ и вызывает изменения в тканях. А вот откуда брать материал у мужчин? ВПЧ может находиться на теле пениса, его головке, в уретре, мошонке, вокруг ануса. Плюс он не вызывает такие же изменения в тканях, как у женщин.  Это сильно мешает созданию точного метода диагностики. Уже доступные тесты на ВПЧ у мужчин часто дают ложноотрицательные результаты. Теперь давайте представим, что мужчина сдал тест на ВПЧ. Есть два варианта: 1?? ВПЧ не обнаружен. Это не значит, что его нет. А если мужчина ведет активную половую жизнь, скорее всего, есть или был в какой-то момент. Поэтому мужчина все равно может передать ВПЧ партнеру. При этом даже правильно надетые презервативы не сильно останавливают заражение. 2?? ВПЧ обнаружен. Мы не можем его вылечить, хотя недобросовестные врачи и мракобесы периодически предлагают это сделать.  Остается только ждать, чтобы ВПЧ сам ушел из организма — в среднем ему нужно на это два года после инфицирования. При этом если пересдать анализ — ВПЧ может магически исчезнуть. Но тут возвращаемся к пункту №1. ;Здоровье;
Отчаяние вместо чая. Как мошенники продают шоколад для лечения рака за 1 200 000. Недавно наша подписчица написала, что в Сети можно купить био-шоколад на основе стрептококка, который точечно лечит рак. И этот метод придумал американский онколог Уильям Коли, за что получил Нобелевскую премию! Мы решили проверить, что это за метод. Оказалось, что за громкими словами стоят мошенники и недобросовестные врачи, которые наживаются на болезнях и горе отчаявшихся людей. Рассказываем, как мы провели небольшое расследование ?? ? Основатель MedIQ и «Пей таблеток!» Женя Коровин написал представителю био-шоколадного бизнеса — некому Юрию Сердцеву — и спросил, поможет ли метод при раке простаты. Юрий уверенно ответил, что с такой же проблемой у него уже вылечились больше 100 человек, эффективность шоколада больше 75%, а побочек нет. Стоит курс лечения био-шоколадом 1,2 млн рублей ?? Но Юрий сказал, что можно подать заявку через фонд «Миссия», который покроет 70% стоимости лечения. Тогда курс выйдет всего лишь в 375 тысяч рублей. Чуть дороже знаменитого дубайского шоколада. ? Для подтверждения эффективности био-шоколада Юрий отправил отрывок из интервью Алексея Водовозова, где он упоминает штаммы Коли [1]. И это классический пример вырванной из контекста фразы. Алексей сказал, что когда-то была идея использовать метод Коли, но оказался неэффективным.  Поэтому ученые начали исследовать другие варианты создания вакцин от рак. Вакцин. Не шоколада. ? Фонд «Миссия» — это просто сделанный за пять минут сайт [1]. Его задача — сделать вид, что человек может сэкономить почти миллион рублей на лечении. Био-шоколад не зарегистрирован в России как лекарство — Юрий и сам это признает в переписке. Правда, био-шоколад вообще нигде не зарегистрирован как лекарство, а метод Коли считается ненаучным и маргинальным. Его эффективность и безопасность никогда не были подтверждены [2]. А сам Уильям Коли никогда не получал Нобелевскую премию. Но это не значит, что он был плохим врачом и ученым. Коли действительно исследовал иммунотерапию рака.  И вряд ли Коли знал, что после смерти на его имени будут наживаться мошенники. ? В своем Телеграм-канале Юрий рассказывает об успешных историях исцеления. Например, оказывается, он вылечил 10 тысяч человек от гепатита С [3]. А в другом канале они собирают отзывы людей на био-шоколад и другие препараты [4]. На видео — пожилые люди в плохом состоянии. А теперь представьте, что они действительно могли отдать сотни тысяч за шоколад. ? За био-шоколадом стоят и другие люди. Например, Игорь Асадов [5], который говорит, что «безрезультатно лечился 21 год», а потом выздоровел благодаря методу Сердцева. А еще в их сообществах фигурирует врач Анна Демина [6]. Это инфекционист и кандидат медицинских наук. Асадов в своем канале называет ее еще и молекулярным биологом. Опасность таких шоколадок и прочих мракобесных методов не только в огромной цене. Из-за них человек может отложить начало действительно эффективного лечения ?? Мы уже обратились в правоохранительные и надзорные органы для проверки героев этого поста. Но чтобы привлечь их к максимальной ответственности — нам важно найти потерпевших ?? Если вы знаете людей, которые купили био-шоколад или консультацию по лечению у этих предпринимателей, попросите их написать нам — @mediqlab_admin Продвигать лженауку — это ужасно. А еще и зарабатывать на отчаянии людей — просто отвратительно. Бороться с этим — задача нашего проекта. Если ваши близкие страдают от тяжелых хронических заболеваний — проверьте, не используют ли они мракобесные методы лечения.;Здоровье;
Почему препараты со слабой доказательной базой иногда помогают. У нас есть большая подборка, где мы собираем разборы сомнительных лекарств. Там есть как абсолютные фуфломицины вроде гомеопатии, так и относительно эффективные препараты вроде ТераФлю. Часто в комментариях люди пишут, что мы несправедливы к героям этих постов и что на самом деле они помогают. Да и члены нашей команды когда-то сами принимали и назначали пациентам сомнительные лекарства, но при этом видели их эффект.  В этом посте отвечаем всем, кто спрашивает нас: «Как это не работает? А мне помогает!» 1 Многие болезни проходят сами по себе. Очевидный пример — ОРВИ, которая продлится семь дней вне зависимости от приема противовирусных. Иногда хронические болезни в рамках своего естественного течения могут уходить в ремиссию, например рассеянный склероз, рак и многие другие. Если в какой-то момент на пути естественного течения болезни человек примет гомеопатию и БАД или сходит к остеопату, то ему может стать объективно лучше. Но ему бы и так стало лучше. В этом случае мы видим последовательность событий, а не причинно-следственную связь. Чтобы установить причинность между использованием препарата и выздоровлением — нужны высококачественные исследования. И вот их как раз нет у препаратов без доказанной эффективности. 2?? Эффект-плацебо подменяет собой действие лекарств Плацебо-эффект — это когда человек ощущает какое-то положительное действие только от того, что ему дали плацебо, то есть пустышку. Плацебо-эффект не может затянуть язву, убрать воспаление или убить бактерии. Но зато влияет на субъективные ощущения, например на боль и общее самочувствие.  Эффект-плацебо в любом случае сопровождает прием многих лекарств, например обезболивающих и антидепрессантов, а также сам факт общения с врачом.  Проблема начинается, когда под видом настоящих лекарств продают один только плацебо-эффект. Так еще и берут за это большие деньги. 3?? У препаратов со слабой доказательной базой может быть эффект Горячий пример из наших комментариев — Фенибут. Мы подробно разбирали его в этом посте ?? Фенибут действительно влияет на мозг. Только мы не знаем, как именно, потому что препарат не исследовали достаточно подробно. В итоге кому-то Фенибут может помочь, а кому-то — сделать хуже. У препарата не исследовали ни эффективность, ни безопасность.  Производители предпочитают экономить на исследованиях и продолжать хорошо зарабатывать. Это им сходит с рук. 4?? Иногда фуфломицины работают косвенно Например, Ренгалин — это гомеопатический препарат от кашля, то есть там нет действующего вещества. Но он действительно может помочь!  При рассасывании Ренгалина выделяется слюна, которая смачивает горло, а ее глотание подавляет кашлевой рефлекс. Точно так же работает любой леденец.  Но человек может подумать, что именно Ренгалин обладает каким-то особым эффектом. Это играет на руку производителю. 5?? В фуфломицинах и БАДах могут быть настоящие лекарства В 2017 году в США громко обсуждали отравления детей гомеопатическими препаратами. Оказалось, что в сахарных шариках был самый настоящий атропин в высокой концентрации [1]. А еще часто лекарства находят в БАДах. В подборке постов о добавках мы рассказали о нескольких российских проверках, которые обнаружили такие нарушения. При этом человек верит, что покупает хорошую добавку с силой природы, а не злое лекарство. И эффект есть. 6?? Действующее вещество работает, но не в той форме Мы уже разбирали подробно Виферон, потому что его производитель пришел к нам с досудебной претензией. И сейчас с радостью коротко повторим. Интерферон-?-2b — настоящий рабочий препарат, если его использовать в виде инъекций в больших дозировках для лечения тяжелых болезней. Но вот только Виферон претендует на эффект против ОРВИ и гриппа в виде свечей. Так это не работает. Подробнее читайте здесь ?? Если мы что-то забыли или вы не согласны — пишите в комментари.;Здоровье;
Хронический кашель: почему он появляется и что делать. Кашель — одна из самых частых жалоб и причин обращения к врачу. Но при этом нередко его причины и тактику лечения определяют неправильно. Особенно в случаях длительного кашля. В этом посте семейный врач Арон Османович рассказывает, почему иногда кашель длится долгие месяцы и годы. Условно кашель можно разделить на два вида в зависимости от его продолжительности: острый — до трех недель,;Здоровье;
Вакцина от ВПЧ опасна? Разрушаем миф вместе с @ninavaccina ?? Вакцинация от вируса папилломы человека (ВПЧ) — это эффективный способ уменьшить риск развития некоторых видов рака. Мы подробно рассказывали о ней в этом посте ?? Но вокруг этих прививок — особенно Гардасила — ходит много слухов: будто «официальная американская статистика» говорит, что они вызывают инвалидность, аутоиммунные болезни и даже смерть. Мы попросили рассказать о безопасности вакцин от ВПЧ Антонину Обласову — биолога, руководителя некоммерческого проекта «Коллективный иммунитет» и автора блога @ninavaccina. В материалах об опасности вакцин от ВПЧ ссылаются на статистику из базы VAERS — Vaccine Adverse Event Reporting System. Это открытая система отчетов о нежелательных реакциях после вакцинации в США. В VAERS любой человек может внести ЛЮБОЕ событие, случившееся после прививки ?? Например, в VAERS можно внести случай, если кто-то вакцинировался, а через год попал в ДТП или заболел раком. Никто не будет фильтровать информацию на этапе подачи [1]. ?? Для чего нужен VAERS  Эксперты Центра по контролю заболеваний (CDC) и Управления по надзору за лекарствами (FDA) проверяют отчеты и ищут необычные тенденции. Если потенциальная угроза есть — запускают более глубокое исследование. ?? Для чего нельзя использовать VAERS Данные из системы не позволяют установить причинно-следственную связь между вакцинацией и вредом здоровью. А также нельзя сравнивать частоту нежелательных реакций между прививками, так как отчетность добровольная и неполная. Антивакцинные активисты часто выдёргивают из VAERS отдельные записи о смертях и инвалидности — без учёта фонового риска, возраста, сопутствующих болезней и времени между вакцинацией и событием. CDC, FDA и ВОЗ подтверждают безопасность Гардасила и сообщают, что серьезные побочные эффекты встречаются реже 0,001% случаев. Подробнее об анализе данных VAERS можно прочитать по ссылке ?? Если после вакцинации у кого-то нашли дисплазию или рак шейки матки — это не означает, что вакцина не сработала: ? возможно, заражение ВПЧ произошло до вакцинации,;Здоровье;
Почему вы не высыпаетесь и что с этим делать? ??  Для начала надо перестать читать посты в Телеграме поздно вечером и ночью У нашей команды, как и у многих других, с режимом сна непростые отношения. Но мы решили наконец-то разобраться, что нужно делать, чтобы не просто спать по восемь часов, а реально высыпаться. ? Спите по графику Циркадные ритмы — это внутренние часы организма. Они сбиваются, если вы ложитесь и встаете в разное время. Даже «отсыпание» на выходных сбивает сон, как смена часовых поясов [1]. Подробно про циркадные ритмы мы рассказывали в этом посте.;Здоровье;
В одном зеленом магазине с продуктами теперь можно купить лекарства с отметкой о доказанной эффективности. Это нам сегодня показали. Новость интересная, потому что онлайн-аптека начала отделять адекватные препараты от фуфломицинов.  Если это станет трендом/модой/стандартом — будет круто, потому что все еще большинство россиян не знает, что многие препараты не имеют доказанной эффективности и только высасывают деньги.  В 2024 году в топ-20 лекарств по стоимостному объему продаж попали шесть препаратов без доказанной эффективности. Они приносят своим производителям буквально миллиарды рублей, при том что они экономят на исследованиях.  Подробнее читайте в нашем посте с разбором аптечных продаж ?? А еще в тему новости напомним, что на сайте нашего проекта mediqlab.com можно проверить эффективность лекарств, безопасность их взаимодействия и риски при их использовании  ?? Подробно объясняем, чем полезен наш сайт и почему о нем стоит рассказать близким?? ?? Эффективность лекарств На mediqlab.com есть все зарегистрированные в России препараты. Вам нужно просто ввести название лекарства и вы сразу увидите, есть ли у него доказанная эффективность. Для этого мы оцениваем: – исследования на PubMed, ;Здоровье;
Профилактика ВИЧ-инфекции: как не заболеть даже после незащищенного секса ?? Самый частый способ передачи ВИЧ — секс. А правильно использованная барьерная контрацепция — надежный способ защиты. Но иногда все идет не по плану: случился незащищенный секс или презерватив соскользнул. Есть ли у партнера ВИЧ? Он сам может не знать о своем статусе. Но в такой ситуации все равно можно предотвратить заражение. Сегодня мы попросили фонд фонда СПИД.ЦЕНТР @aidscenter рассказать рассказать о до- и постконтактной профилактике ВИЧ [1] ?? Этот пост приурочен ко Всемирному дню памяти умерших от СПИДа, который отмечают каждое третье воскресенье мая с 1983 года. А в Россию День памяти пришел в 1992 году.  Люди до сих пор умирают от СПИДа, хотя современная медицина позволяет человеку с ВИЧ-инфекцией прожить долгую жизнь без ограничений. Для начала давайте уточним термины: ? ВИЧ — вирус иммунодефицита человека.;Здоровье;
Сколько людей доверяет гомеопатии? Каждый третий, кто вообще о ней слышал ?? ВЦИОМ [1] провел опрос среди 1 тысячи человек старше 18 лет, чтобы изучить их отношение к гомеопатии. Вот что они узнали ?? ? 48% опрошенных сообщили, что никогда не принимали гомеопатию и ничего о ней не знают. Правда, это не значит, что они действительно ее не использовали. Люди могут просто не знать, что принимают гомеопатии. Гомеопатические «лекарства» иногда прячутся от своей репутации и называются «релиз-активными препаратами». В итоге и врачи, и пациенты могут использовать их, не зная, что принимают. Подробнее читайте в этом посте. ? Среди всех опрошенных 32% доверяют гомеопатии. Это на 7% выше, чем в 2017 году, когда был проведен предыдущий опрос ВЦИОМа. ? 19% сказали, что использовали гомеопатию, а 16% — что ее принимают их родственники. Среди них разово принимали гомеопатию 37%, а неоднократно — 47%. 56% их тех, кто использовал гомеопатию, довольны ее эффектом. При этом 64% будут использовать ее повторно. ? При этом чаще всего гомеопатию используют женщины в возрасте от 34 до 59 лет, проживающие в крупных городах и имеющие высшее образование и доход выше среднего.  Возможно, у людей с доходом ниже среднего просто нет денег на такой дорогой сахар ?? ? Почему люди решают принимать гомеопатию: 31% — по рекомендации врача. Это выстрел в самое сердце. Медики сами формируют спрос на гомеопатию. 26% — по советам знакомых и родственников. 24% — по рекомендации врача-гомеопата. Формально таких докторов не существует в системе высшего медицинского образования, но в реальности они есть… 11% — прочитали о гомеопатии в интернете. 8% — у них был положительный предыдущий опыт. 8% — по рекомендации сотрудника аптеки. К сожалению, часто они финансово заинтересованы в продаже гомеопатии и других малополезных лекарств и БАДов. У нас был про это пост. Гомеопатия приносит своим производителям буквально миллиарды рублей ?? В 2023 году аптеки продали 15,7 млн упаковок гомеопатии на 10 млрд рублей [2]. Это на 3,6% больше по количеству и на 11,1% больше в деньгах, чем в 2022 году. Плюс еще и средняя цена одной пачки выросла на 7%. При этом производить гомеопатию намного дешевле, чем настоящие лекарства, потому что не нужно тратиться на действующее вещество и исследования. Достаточно сказать, что сахарные шарики работают, а кто не согласен — физику и химию не учил. Чтобы случайно не купить гомеопатию — проверяйте препараты на нашем сайте mediqlab.com ?? Это быстро, бесплатно. Да еще и деньги экономит. А ниже мы собрали список препаратов, которые скрывают свою гомеопатическую суть — запоминайте, чтобы не покупать дорогой сахар: – Проспекта;Здоровье;
Эффективность вакцины зависит от того, насколько хорошо спрогнозировали антигенную структуру циркулирующих штаммов. Вот что известно о прошлых сезонах: ?  2022–2023. Эффективность ~50% (хорошее совпадение с H3N2 и линией В/Victoria). ?  2021–2022. Эффективность ~35% (доминировал H3N2 с антигенными изменениями). ?  2020–2021. Данных меньше из-за мер против COVID-19, но эффективность оценивалась выше (~60%), так как циркуляция гриппа была низкой. ??  Сколько вакцин можно ставить за один раз? И с какими прививками нельзя ничего совмещать? В большинстве случаев за один раз можно ввести столько вакцин, сколько вам сейчас необходимо: это безопасно, эффективно и экономит время. Но есть случаи, когда вакцины нельзя вводить в один день: ? Вакцину БЦЖ против туберкулеза нельзя совмещать с любыми прививками.  ? Разные вакцины от одной и той же инфекции — это неэффективно и может привести к более выраженным реакциям (хотя и не приведет к вреду для здоровья, если такое случится по ошибке). ? Не рекомендуется в один день вводить вакцины от желтой лихорадки и от кори и паротита. ? Людям с аспленией или ВИЧ не стоит совмещать вакцины Превенар 13 и Менактру. ? Российская инструкция к вакцине от бешенства запрещает другие прививки во время проведения курса экстренной профилактики, хотя это ограничение не обосновано научно. #mediq_здоровье;Здоровье;
Косметика с доказанной эффективностью? ?? Наш канал — это часть проекта MedIQ, где вы можете проверить эффективность лекарств, проверить безопасность их взаимодействия и найти много чего еще о препаратах. Сейчас мы работаем над новым проектом KremIQ, где можно будет проверить эффективность уходовой косметики. А в этой сфере очень много рекламных обещаний, которые не имеют под собой никакой доказательной базы. А еще мы разрабатываем алгоритм диагностики типа кожи и подбора средств для ухода. И нам нужны ваша помощь ?? Update ?? Мы собрали ответы на тест. Спасибо всем, кто принял участие! Весь процесс займет пять минут. Вы узнаете больше о вашей коже, а мы улучшим наш алгоритм ??;Здоровье;
Вакцинация от ВПЧ: рассказываем, как прививка спасает от рака ?? Вирус папилломы человека (ВПЧ) — это большая группа вирусов, которые передаются половым путем: чаще всего в момент вагинального или анального секса, но иногда и просто из-за тесного контакта кожи.  А так как презервативы не спасают от контакта кожи с кожей, то и остановить передачу ВПЧ они могут не всегда. Поэтому большинство сексуально активных людей хотя бы раз в жизни сталкивались с этой инфекцией. В большинстве случаев ВПЧ никак не проявляется и самостоятельно исчезает из организма в течение двух лет. Но иногда инфекция становится хронической и приводит к болезни: от бородавок до рака. Хорошая новость: от ВПЧ есть вакцина. Рассказываем, кому, когда и зачем она нужна  В этом посте мы опираемся на материалы некоммерческой организации «Коллективный иммунитет». Полную методичку можно скачать по ссылке ?? Проявления инфекции ВПЧ зависят от штамма вируса, который попал в организм: ? 6 и 11 штаммы. Из-за них в большинстве случаев появляются папилломы и бородавки в аногенитальной зоне и на других частях тела. Эти образования доброкачественные, но они могут вызывать эстетический дискомфорт. ? 16 и 18 штаммы. Они ответственны за большинство случаев развития рака шейки матки — это четвертая по распространенности опухоль среди женщин в мире. Есть еще 12 онкогенных штаммов ВПЧ, но они не так часто приводят к раку шейки матки. Кроме того, ВПЧ может вызывать опухоли ротоглотки, ротовой полости, гортани, пениса, влагалища и вульвы. Но это более редкие ситуации. Основная цель вакцинации от ВПЧ — профилактика развития рака шейки матки. Поэтому в первую очередь прививать стараются девочек. Лечения инфекции ВПЧ не существует ?? Либо организм сам избавится от вируса, либо нам придется столкнуться с его последствиями: удалять бородавки или бороться уже с раком. Если врач назначил вам лечение, чтобы избавиться от самого ВПЧ, рекомендуем обратиться к другому специалисту. В России доступны две вакцины против ВПЧ: ? Церварикс. Против двух штаммов ВПЧ: 16 и 18. Такая вакцина значительно снижает риск развития рака шейки матки. ? Гардасил. Против четырех штаммов ВПЧ: 6, 11, 16 и 18. Эта вакцина снижает риски не только рака, но и генитальных бородавок. Вакцинация против ВПЧ не входит в Национальный календарь прививок, поэтому не все россияне могут получить ее бесплатно. Но некоторые регионы создают свои программы профилактики — их список есть в методичке.  Если вы не можете получить прививку бесплатно — сделать ее можно в частной клинике. За одну дозу нужно будет отдать 10–15 тысяч рублей ?? Сколько доз вакцины нужно?  Это сложный вопрос. Современные данные говорят, что человеку до 21 года достаточно одной прививки, а старше — две. Более консервативная позиция такая: две дозы нужны детям в возрасте от 9 до 13–14 лет, три дозы — людям от 14–15 до 26 лет и тем, у кого есть иммуносупрессивное состояние. Рекомендуем обсудить этот вопрос с врачом, которому вы доверяете, и выбрать подходящий режим вакцинации.  Прививаться ли мальчикам? Да. Защита от раков, связанных с ВПЧ, актуальнее для девочек с позиции частоты болезней. Но и парни снизят свои риски. Кроме того, вакцинация мальчиков снижает вероятность распространения инфекции у их потенциальных партнеров.  Есть ли смысл в вакцинации, если я уже живу половой жизнью или у меня уже обнаружен ВПЧ? Да. Вы могли быть инфицированы одним или несколькими штаммами ВПЧ. Но вакцина может защитить вас от других. К тому же у большинства инфицирование не переходит в хроническую фазу, а саморазрешается в течение 1-2 лет. Вакцинация защитит от повторного заражения. Прививаться ли взрослым? Вызывает ли вакцина бесплодие? Какие нежелательные реакции стоит ждать? На эти вопросы ищите ответы в методичке «Коллективного иммунитета». А если вы вакцинированы от ВПЧ — поделитесь в комментариях своим опытом: как получили прививку? сколько это стоило? ? #mediq_здоровье;Здоровье;
Клещевой энцефалит: как и зачем вакцинироваться ?? Клещевой энцефалит (КЭ) — это острое вирусное заболевание, которое проявляется лихорадкой, интоксикацией и поражением нервной системы и может привести к инвалидизации и даже смерти. Вирус клещевого энцефалита переносят… собственно, иксодовые клещи. Во время укуса они инфицируют человека. Клещи активны с начала марта и до поздней осени. Против КЭ нет специфического лечения, но болезнь можно предотвратить, если вакцинироваться. Рассказываем, как сделать это правильно.  В этом посте мы опираемся на материалы некоммерческой организации «Коллективный иммунитет». Полную методичку можно скачать по ссылке ?? КЭ — это эндемическое заболевание, то есть оно распространено только на определенных территориях, где обитают иксодовые клещи. Список таких регионов для России составляет Роспотребнадзор.  Проверить эндемичные регионы по КЭ можно на этой карте ?? Бесплатная вакцинация от КЭ положена людям, которые проживают постоянно или планируют посетить эндемичные регионы. И здесь речь не только о долгих туристических поездках. Например, в Москве клещей нет, но они водятся в Дмитровском и Талдомском районах Московской области. Поэтому жителю столицу достаточно немного проехать на электричке, чтобы оказаться в зоне риска. Чтобы получить прививку, нужно обратиться в поликлинику. Там вам предложат первичную вакцинацию или ревакцинацию: Если вас никогда не вакцинировали от КЭ или вы не помните этого, то начать нужно с двух доз: – Первая доза — в день обращения или тогда, когда в кабинете вакцинации есть свободные места. – Вторая доза — через 1–7 месяцев после первой. Но период можно сократить до двух недель — это называется ускоренной вакцинацией – Ревакцинация — через 9–12 месяцев после второй дозы. Это нужно, чтобы поддерживать иммунитет.  Если вы уже вакцинированы в прошлом — даже много лет назад, — схему прививок можно продолжить с того места, где остановились.  Иммунитет против вируса КЭ появится примерно через две недели после первичного курса вакцинации, то есть двух доз. Есть миф, что в эти 14 дней риск заболеть увеличивается, но это не так. У вас просто не будет защиты. ?? Есть и другой миф — пройти полный курс вакцинации или ревакцинироваться нужно обязательно до начала весны, а иначе это не имеет смысла. Это не так, потому что клещи активны до поздней осени. Представим, что вы живете в Москве и хотите поехать на Алтай в октябре, но у вас нет ни одной прививки от КЭ. Первую дозу вы можете получить в мае, а вторую — в период с июня по сентябрь. Тогда к моменту поездки вы будете под защитой. Конечно, имеет смысл прокачать иммунитет против вируса КЭ до начала весны, особенно если вы живете в эндемичном регионе. Но если вы этого не сделали — лучше поздно, чем никогда. ?? У вакцин против КЭ есть реакции: чаще всего бывают головная боль, сонливость, покраснение места прививки и повышение температуру до 37,5 °С. Но они легкие, а их продолжительность обычно не более трех суток.  Такой дискомфорт — малая цена за предотвращение потенциально смертельной болезни. При этом вакцина безопасна для применения у беременных женщин и кормящих грудью матерей. Что в итоге ?? Вакцинация от КЭ — это бесплатно, полезно и безопасно. Подробнее о прививках читайте в методичке «Коллективного иммунитета» #mediq_здоровье;Здоровье;
Не все лекарства можно принимать одновременно — и вот как узнать безопасность их взаимодействия ?? Когда препарат попадает в организм, то вступает в сложные химические реакции. Только после этого мы получаем заявленные в инструкции эффекты.  Но этот процесс может нарушиться, если одновременно принять лекарства, которые влияют друг на друга. Есть два варианта развития событий: лечебный эффект либо ослабнет, либо усилится, а вместе с ним и побочки.  Чем больше препаратов и БАДов принимает человек — тем выше риск нежелательных взаимодействий: ????? Чаще всего от этого страдают люди с несколькими хроническими заболеваниями, особенно пожилого возраста.  ????? Но и для условно здорового человека есть риски: тут приняли таблетку от головной боли, там — от изжоги, потом — антидепрессант, а с утра — комплекс витаминов и микроэлементов для здоровья. Проверить взаимодействие препаратов можно на нашем сайте MedIQ в разделе «Совместимость лекарств»: нужно просто ввести название лекарства или действующего вещества. По силе межлекарственные взаимодействия можно разделить на три уровня:  ?? Слабое взаимодействие или его отсутствие. Это значит, что препараты существуют параллельно и практически не влияют друг на друга. Их можно спокойно принимать одновременно, по крайней мере в стандартных дозировках.  Пример: парацетамол и лираглутид (противодиабетическое) можно совмещать без проблем.  ?? Умеренное взаимодействие. В этом случае препараты могут ослаблять или усиливать эффекты друг друга, но риски для здоровья обычно не очень высокие. В идеале стоит обсудить безопасность такой комбинации лекарств с врачом, чтобы он оценил потенциальную пользу, риски и возможность замены препаратов.  Пример: ибупрофен и антидепрессант эсциталопрам могут повысить риск кровотечений, но обычно такая побочка возникает в пожилом возрасте или у людей с болезнями почек и печени.  ?? Сильное взаимодействие. Это значит, что риски для здоровья заметно превышают любую возможную пользу. Самостоятельно такую комбинацию препаратов не стоит использовать. Важно обсудить взаимодействие с врачом. Пример: обезболивающие ибупрофен и кеторолак противопоказаны для совместного приема, потому что вместе вызывают сильные побочки со стороны почек и желудка. Но я принимал ибупрофен и кеторолак при сильной боли — живой, побочек не было На силу взаимодействия влияют:;Здоровье;
Атаракс — любимый препарат тревожных людей ?? Атаракс — очень популярный препарат, потому что дешевый и относительно безопасный, а еще его часто продают без рецепта, хотя это и противоречит закону ?? Иногда, когда нас спрашивают, чем заменить глицин или фенибут для борьбы с тревогой, так и хочется порекомендовать именно Атаракс. Но все не так просто. Спойлер: не бойтесь, у Атаракса есть доказанная эффективность, по этому пункту у нас нет претензий  Гидроксизин по своей структуре — это антигистаминный препарат первого поколения, то есть изначально его хотели использовать против аллергий. Но во время исследований обнаружили интересные побочные эффекты: седативный и противотревожный. ?? Тогда побочные эффекты стали главными. Так гидроксизин перешел в группу седативных средств и анксиолитиков — их иногда по-старому называют транквилизаторами. При этом гидроксизин не вызывает привыкание и зависимость, а при длительном приеме синдром отмены у него очень слабый.  Плюс побочные эффекты либо редкие, либо слабые: чащего всего бывают сонливость, головная боль, сухость во рту, слабость и утомляемость. Какие показания к приему Атаракса указаны в инструкции: ? Взрослым для купирования тревоги, психомоторного возбуждения, чувства внутреннего напряжения, повышенной раздражительности при неврологических, психических (генерализованная тревога и расстройство адаптации) и соматических заболеваниях, а также при хроническом алкоголизме, алкогольном абстинентном синдроме, сопровождающемся симптомами психомоторного возбуждения;Здоровье;
Новый выпуск посвящен тому, о чем терапевты в большинстве своем не знают, – трансляционной неврологии. Это мост между фундаментальной наукой и клинической практикой. Ее цель – превратить лабораторные открытия (в генетике, клеточной биологии, молекулярной нейронауке) в эффективные методы диагностики, лечения и профилактики неврологических заболеваний. Мы решили показать вам, дорогие коллеги, как изучение механизмов заболеваний (например, нейродегенерации, эпилепсии, инсульта) приводит к разработке биомаркеров, а затем и созданию как новых методов терапии (включая генные, клеточные и иммунологические), так и самих препаратов. Трансляционная неврология уже активно входит в нашу практику!  ?? Здесь и биомаркеры болезни Альцгеймера (например, pTau в ликворе или крови), и оптимизация нейровизуализации при инсультах (искусственный интеллект + perfusion imaging), и новые антиэпилептические препараты,  созданные на основе механизмов ионных каналов, и многое другое. ?? Электронную версию уже можно читать на сайте, а печатная скоро прибудет в ваши почтовые ящики! #новый_номер@newtjournal;Здоровье;
Острый лимфобластный лейкоз (ОЛЛ) — самое распространенное злокачественное заболевание крови у детей, составляющее до 80% всех детских лейкозов. Ежегодно диагностируются сотни новых случаев. Несмотря на существенные успехи в терапии, ОЛЛ остается трудной проблемой в детской онкогематологии. В передаче «ОЛЛ у детей. Что нового в клинических рекомендациях» в рамках цикла «Сложные вопросы онкогематологии: практика и перспективы» д.м.н., профессор, заведующий отделением детской онкологии и гематологии (химиотерапии гемобластозов) НМИЦ онкологии им. Н.Н. Блохина и профессор кафедры детской онкологии РМАНПО Тимур Теи?муразович Валиев разберет: ?? новые аспекты диагностики и стратификации риска ОЛЛ, обновленные протоколы химио- и таргетной терапии, место поддерживающей терапии и трансплантации костного мозга. ?? Трансляция начнется 7 июля в 16:30 Нажмите кнопку «Напомнить», чтобы получить уведомление о начале. #гематология@firstmedtv #онкология@firstmedtv #педиатрия@firstmedtv;Здоровье;
